volunteer_id,event_id,date,hours_served,engagement_score
VOL_10290,EVNT_186,2025-04-05,5.7,9
VOL_10290,EVNT_185,2025-04-05,3.5,8
VOL_10290,EVNT_189,2025-04-09,4.2,7
VOL_10290,EVNT_188,2025-04-09,3.1,8
VOL_10290,EVNT_193,2025-04-12,3.5,9
VOL_10290,EVNT_192,2025-04-12,4.7,8
VOL_10290,EVNT_197,2025-04-16,4.8,9
VOL_10290,EVNT_199,2025-04-16,3.0,9
VOL_10290,EVNT_196,2025-04-16,2.7,8
VOL_10290,EVNT_201,2025-04-19,3.6,10
VOL_10290,EVNT_202,2025-04-19,3.4,8
VOL_10290,EVNT_205,2025-04-23,4.7,8
VOL_10290,EVNT_204,2025-04-23,4.1,8
VOL_10290,EVNT_206,2025-04-23,2.1,8
VOL_10290,EVNT_203,2025-04-23,5.3,8
VOL_10290,EVNT_209,2025-04-26,3.4,9
VOL_10290,EVNT_207,2025-04-26,4.1,10
VOL_10290,EVNT_211,2025-04-26,3.8,8
VOL_10290,EVNT_210,2025-04-26,4.5,8
VOL_10290,EVNT_208,2025-04-26,2.8,9
VOL_10290,EVNT_214,2025-04-30,3.9,7
VOL_10290,EVNT_215,2025-04-30,3.1,8
VOL_10290,EVNT_216,2025-05-03,3.9,10
VOL_10290,EVNT_217,2025-05-03,3.7,10
VOL_10290,EVNT_221,2025-05-07,3.9,10
VOL_10290,EVNT_220,2025-05-07,4.0,9
VOL_10290,EVNT_218,2025-05-07,3.1,9
VOL_10290,EVNT_223,2025-05-10,3.0,9
VOL_10290,EVNT_224,2025-05-10,4.8,9
VOL_10290,EVNT_226,2025-05-14,3.9,8
VOL_10290,EVNT_225,2025-05-14,3.7,10
VOL_10290,EVNT_229,2025-05-17,4.3,8
VOL_10290,EVNT_232,2025-05-21,3.9,8
VOL_10290,EVNT_236,2025-05-24,3.2,8
VOL_10290,EVNT_234,2025-05-24,3.6,10
VOL_10290,EVNT_238,2025-05-28,4.9,8
VOL_10290,EVNT_244,2025-05-31,1.5,9
VOL_10290,EVNT_242,2025-05-31,3.1,8
VOL_10290,EVNT_240,2025-05-31,4.2,8
VOL_10290,EVNT_246,2025-06-04,3.5,8
VOL_10290,EVNT_247,2025-06-07,3.6,9
VOL_10290,EVNT_249,2025-06-07,3.9,8
VOL_10290,EVNT_252,2025-06-11,3.1,9
VOL_10290,EVNT_250,2025-06-11,3.0,9
VOL_10290,EVNT_255,2025-06-14,4.2,10
VOL_10290,EVNT_256,2025-06-14,4.6,9
VOL_10290,EVNT_260,2025-06-18,5.0,8
VOL_10290,EVNT_261,2025-06-18,4.6,9
VOL_10290,EVNT_263,2025-06-21,4.8,9
VOL_10290,EVNT_265,2025-06-21,2.5,9
VOL_10290,EVNT_264,2025-06-21,5.0,8
VOL_10290,EVNT_267,2025-06-25,2.8,9
VOL_10290,EVNT_266,2025-06-25,4.5,8
VOL_10290,EVNT_269,2025-06-25,5.9,10
VOL_10290,EVNT_271,2025-06-28,2.8,7
VOL_10290,EVNT_270,2025-06-28,3.5,8
VOL_10290,EVNT_272,2025-06-28,3.3,10
VOL_10290,EVNT_273,2025-07-02,1.4,10
VOL_10290,EVNT_274,2025-07-02,4.0,9
VOL_10290,EVNT_276,2025-07-05,1.0,9
VOL_10290,EVNT_278,2025-07-05,4.4,9
VOL_10290,EVNT_281,2025-07-09,3.5,9
VOL_10290,EVNT_279,2025-07-09,3.5,7
VOL_10290,EVNT_282,2025-07-12,2.9,8
VOL_10290,EVNT_284,2025-07-12,2.4,9
VOL_10290,EVNT_285,2025-07-16,2.4,10
VOL_10290,EVNT_289,2025-07-16,2.9,9
VOL_10290,EVNT_288,2025-07-16,3.2,9
VOL_10290,EVNT_292,2025-07-19,3.0,10
VOL_10290,EVNT_291,2025-07-19,3.7,7
VOL_10290,EVNT_294,2025-07-19,4.6,7
VOL_10290,EVNT_295,2025-07-23,3.0,9
VOL_10290,EVNT_300,2025-07-26,2.9,7
VOL_10290,EVNT_299,2025-07-26,2.9,9
VOL_10290,EVNT_302,2025-07-30,2.0,8
VOL_10290,EVNT_306,2025-07-30,1.4,8
VOL_10290,EVNT_304,2025-07-30,3.0,8
VOL_10290,EVNT_303,2025-07-30,4.4,8
VOL_10290,EVNT_308,2025-08-02,2.2,9
VOL_10290,EVNT_310,2025-08-06,3.9,8
VOL_10290,EVNT_313,2025-08-06,3.9,8
VOL_10290,EVNT_311,2025-08-06,4.4,10
VOL_10290,EVNT_315,2025-08-09,3.2,10
VOL_10290,EVNT_317,2025-08-09,2.9,10
VOL_10290,EVNT_319,2025-08-13,4.2,7
VOL_10290,EVNT_321,2025-08-13,2.3,9
VOL_10290,EVNT_326,2025-08-16,3.4,8
VOL_10290,EVNT_328,2025-08-20,4.1,8
VOL_10290,EVNT_327,2025-08-20,4.1,9
VOL_10290,EVNT_332,2025-08-23,4.0,8
VOL_10290,EVNT_336,2025-08-27,3.4,9
VOL_10290,EVNT_334,2025-08-27,3.5,9
VOL_10290,EVNT_338,2025-08-30,3.8,8
VOL_10290,EVNT_339,2025-09-03,3.3,10
VOL_10290,EVNT_340,2025-09-03,2.9,9
VOL_10290,EVNT_341,2025-09-03,4.1,9
VOL_10290,EVNT_342,2025-09-10,4.6,8
VOL_10290,EVNT_343,2025-09-10,3.5,8
VOL_10290,EVNT_345,2025-09-13,4.1,7
VOL_10290,EVNT_346,2025-09-13,2.3,9
VOL_10290,EVNT_348,2025-09-17,4.4,8
VOL_10290,EVNT_351,2025-09-20,3.2,8
VOL_10290,EVNT_350,2025-09-20,4.7,9
VOL_10290,EVNT_353,2025-09-24,3.3,9
VOL_10290,EVNT_358,2025-09-27,3.0,9
VOL_10290,EVNT_354,2025-09-27,2.9,7
VOL_10290,EVNT_355,2025-09-27,5.2,10
VOL_10290,EVNT_361,2025-10-01,4.2,7
VOL_10290,EVNT_360,2025-10-01,3.1,8
VOL_10290,EVNT_363,2025-10-04,4.6,10
VOL_10290,EVNT_362,2025-10-04,3.0,9
VOL_10290,EVNT_365,2025-10-11,3.4,10
VOL_10290,EVNT_368,2025-10-11,2.9,8
VOL_10290,EVNT_366,2025-10-11,5.3,7
VOL_10290,EVNT_372,2025-10-18,2.1,8
VOL_10290,EVNT_373,2025-10-18,3.1,7
VOL_10290,EVNT_378,2025-10-22,4.6,8
VOL_10290,EVNT_382,2025-10-25,5.6,9
VOL_10290,EVNT_380,2025-10-25,2.3,8
VOL_10290,EVNT_381,2025-10-25,4.1,9
VOL_10290,EVNT_379,2025-10-25,3.3,10
VOL_10290,EVNT_385,2025-10-29,3.8,9
VOL_10290,EVNT_388,2025-11-01,4.3,7
VOL_10290,EVNT_387,2025-11-01,4.7,10
VOL_10290,EVNT_391,2025-11-05,3.5,9
VOL_10290,EVNT_393,2025-11-05,2.6,9
VOL_10290,EVNT_390,2025-11-05,3.8,9
VOL_10290,EVNT_392,2025-11-05,2.6,10
VOL_10290,EVNT_398,2025-11-08,3.1,8
VOL_10290,EVNT_396,2025-11-08,3.8,8
VOL_10290,EVNT_394,2025-11-08,5.7,9
VOL_10290,EVNT_397,2025-11-08,5.3,9
VOL_10290,EVNT_395,2025-11-08,4.6,8
VOL_10290,EVNT_399,2025-11-12,3.1,9
VOL_10290,EVNT_403,2025-11-12,4.8,9
VOL_10290,EVNT_402,2025-11-12,3.4,10
VOL_10290,EVNT_401,2025-11-12,2.6,8
VOL_10290,EVNT_400,2025-11-12,1.9,9
VOL_10290,EVNT_406,2025-11-15,3.7,8
VOL_10290,EVNT_407,2025-11-15,3.2,8
VOL_10290,EVNT_405,2025-11-15,3.9,9
VOL_10290,EVNT_410,2025-11-19,3.7,9
VOL_10290,EVNT_409,2025-11-19,4.2,9
VOL_10290,EVNT_413,2025-11-22,4.5,9
VOL_10290,EVNT_415,2025-11-22,3.6,8
VOL_10290,EVNT_421,2025-11-26,2.7,8
VOL_10290,EVNT_422,2025-11-29,4.3,9
VOL_10290,EVNT_424,2025-11-29,3.5,7
VOL_10290,EVNT_425,2025-11-29,1.8,10
VOL_10290,EVNT_423,2025-11-29,2.3,9
VOL_10290,EVNT_428,2025-12-03,3.6,7
VOL_10290,EVNT_429,2025-12-03,2.7,9
VOL_10290,EVNT_426,2025-12-03,2.3,7
VOL_10290,EVNT_432,2025-12-06,4.2,9
VOL_10290,EVNT_431,2025-12-06,3.5,10
VOL_10290,EVNT_437,2025-12-10,4.3,9
VOL_10290,EVNT_434,2025-12-10,3.6,9
VOL_10290,EVNT_436,2025-12-10,2.8,8
VOL_10290,EVNT_439,2025-12-13,3.3,9
VOL_10290,EVNT_442,2025-12-17,2.9,8
VOL_10290,EVNT_445,2025-12-17,4.4,10
VOL_10290,EVNT_446,2025-12-20,3.8,10
VOL_10290,EVNT_448,2025-12-20,2.5,8
VOL_10290,EVNT_449,2025-12-24,4.3,7
VOL_10290,EVNT_451,2025-12-24,3.1,8
VOL_10290,EVNT_453,2025-12-27,4.3,10
VOL_10290,EVNT_454,2025-12-27,1.8,10
VOL_10290,EVNT_457,2026-01-03,4.5,10
VOL_10290,EVNT_458,2026-01-03,4.0,9
VOL_10290,EVNT_456,2026-01-03,4.1,10
VOL_10290,EVNT_459,2026-01-07,5.0,8
VOL_10290,EVNT_460,2026-01-07,2.0,9
VOL_10290,EVNT_465,2026-01-14,2.7,8
VOL_10290,EVNT_466,2026-01-14,3.1,7
VOL_10290,EVNT_463,2026-01-14,4.2,8
VOL_10290,EVNT_464,2026-01-14,3.4,9
VOL_10290,EVNT_468,2026-01-17,3.1,9
VOL_10290,EVNT_467,2026-01-17,4.0,9
VOL_10290,EVNT_471,2026-01-21,2.9,10
VOL_10290,EVNT_472,2026-01-21,5.2,8
VOL_10290,EVNT_473,2026-01-21,3.7,8
VOL_10290,EVNT_474,2026-01-24,4.2,10
VOL_10290,EVNT_477,2026-01-28,2.5,8
VOL_10290,EVNT_476,2026-01-28,4.0,10
VOL_10290,EVNT_484,2026-02-04,3.8,8
VOL_10290,EVNT_485,2026-02-04,2.4,8
VOL_10290,EVNT_489,2026-02-07,3.2,9
VOL_10290,EVNT_488,2026-02-07,3.2,9
VOL_10290,EVNT_486,2026-02-07,3.9,8
VOL_10290,EVNT_492,2026-02-11,3.3,9
VOL_10290,EVNT_493,2026-02-14,3.8,9
VOL_10290,EVNT_495,2026-02-14,2.8,9
VOL_10290,EVNT_499,2026-02-18,4.6,7
VOL_10290,EVNT_497,2026-02-18,3.7,9
VOL_10290,EVNT_498,2026-02-18,4.8,9
VOL_10290,EVNT_501,2026-02-21,2.1,8
VOL_10290,EVNT_502,2026-02-21,3.3,8
VOL_10290,EVNT_505,2026-02-25,2.7,9
VOL_10290,EVNT_504,2026-02-25,3.7,9
VOL_10290,EVNT_506,2026-02-25,2.1,10
VOL_10290,EVNT_503,2026-02-25,3.7,9
VOL_10290,EVNT_514,2026-03-04,3.4,9
VOL_10290,EVNT_512,2026-03-04,4.1,7
VOL_10290,EVNT_513,2026-03-04,4.3,8
VOL_10290,EVNT_515,2026-03-07,3.6,9
VOL_10290,EVNT_517,2026-03-11,3.2,10
VOL_10290,EVNT_523,2026-03-14,4.0,8
VOL_10290,EVNT_525,2026-03-14,3.0,10
VOL_10290,EVNT_527,2026-03-18,3.7,10
VOL_10290,EVNT_528,2026-03-18,4.0,7
VOL_10290,EVNT_531,2026-03-21,4.2,8
VOL_10290,EVNT_532,2026-03-25,3.3,8
VOL_10290,EVNT_533,2026-03-25,4.1,10
VOL_10290,EVNT_536,2026-03-28,3.4,7
VOL_10290,EVNT_535,2026-03-28,2.9,8
VOL_10290,EVNT_539,2026-04-01,2.6,9
VOL_10290,EVNT_540,2026-04-01,2.7,7
VOL_10290,EVNT_542,2026-04-04,4.3,8
VOL_10290,EVNT_541,2026-04-04,2.9,9
VOL_10290,EVNT_543,2026-04-08,3.1,8
VOL_10290,EVNT_544,2026-04-08,5.0,8
VOL_10290,EVNT_546,2026-04-08,3.7,10
VOL_10290,EVNT_547,2026-04-11,3.7,10
VOL_10290,EVNT_552,2026-04-15,3.0,9
VOL_10290,EVNT_553,2026-04-15,2.5,8
VOL_10290,EVNT_555,2026-04-18,2.8,10
VOL_10290,EVNT_557,2026-04-22,3.5,9
VOL_10290,EVNT_556,2026-04-22,4.0,7
VOL_10290,EVNT_560,2026-04-25,3.6,10
VOL_10290,EVNT_562,2026-04-25,1.4,7
VOL_10290,EVNT_563,2026-04-25,3.7,7
VOL_10290,EVNT_564,2026-04-25,1.3,9
VOL_10290,EVNT_561,2026-04-25,3.3,8
VOL_10290,EVNT_565,2026-04-29,2.9,8
VOL_10291,EVNT_417,2025-11-26,2.7,9
VOL_10291,EVNT_420,2025-11-26,2.8,8
VOL_10291,EVNT_419,2025-11-26,4.9,8
VOL_10291,EVNT_418,2025-11-26,3.9,9
VOL_10291,EVNT_424,2025-11-29,2.4,10
VOL_10291,EVNT_427,2025-12-03,2.6,10
VOL_10291,EVNT_430,2025-12-06,3.7,9
VOL_10291,EVNT_433,2025-12-06,3.4,10
VOL_10291,EVNT_431,2025-12-06,3.8,10
VOL_10291,EVNT_432,2025-12-06,3.1,9
VOL_10291,EVNT_435,2025-12-10,4.0,8
VOL_10291,EVNT_437,2025-12-10,2.9,9
VOL_10291,EVNT_436,2025-12-10,4.0,9
VOL_10291,EVNT_434,2025-12-10,4.5,8
VOL_10291,EVNT_438,2025-12-13,3.3,9
VOL_10291,EVNT_440,2025-12-13,4.5,8
VOL_10291,EVNT_443,2025-12-17,4.2,8
VOL_10291,EVNT_445,2025-12-17,3.3,10
VOL_10291,EVNT_442,2025-12-17,2.8,9
VOL_10291,EVNT_441,2025-12-17,1.6,9
VOL_10291,EVNT_444,2025-12-17,3.3,10
VOL_10291,EVNT_448,2025-12-20,2.2,10
VOL_10291,EVNT_449,2025-12-24,2.5,9
VOL_10291,EVNT_451,2025-12-24,3.2,10
VOL_10291,EVNT_450,2025-12-24,4.1,9
VOL_10291,EVNT_454,2025-12-27,3.6,8
VOL_10291,EVNT_452,2025-12-27,4.1,7
VOL_10291,EVNT_455,2025-12-31,5.0,9
VOL_10291,EVNT_456,2026-01-03,4.8,9
VOL_10291,EVNT_458,2026-01-03,2.4,9
VOL_10291,EVNT_461,2026-01-07,1.8,7
VOL_10291,EVNT_459,2026-01-07,3.1,9
VOL_10291,EVNT_466,2026-01-14,2.9,10
VOL_10291,EVNT_464,2026-01-14,2.5,10
VOL_10291,EVNT_472,2026-01-21,3.8,5
VOL_10291,EVNT_475,2026-01-24,0.5,4
VOL_10291,EVNT_476,2026-01-28,2.6,5
VOL_10291,EVNT_479,2026-01-28,4.4,6
VOL_10291,EVNT_478,2026-01-28,3.9,4
VOL_10291,EVNT_480,2026-01-31,4.0,3
VOL_10291,EVNT_484,2026-02-04,4.7,4
VOL_10292,EVNT_360,2025-10-01,2.7,9
VOL_10292,EVNT_361,2025-10-01,3.3,10
VOL_10292,EVNT_364,2025-10-04,2.5,8
VOL_10292,EVNT_362,2025-10-04,3.5,8
VOL_10292,EVNT_368,2025-10-11,3.8,9
VOL_10292,EVNT_366,2025-10-11,5.1,8
VOL_10292,EVNT_370,2025-10-15,4.2,7
VOL_10292,EVNT_371,2025-10-15,2.0,9
VOL_10292,EVNT_373,2025-10-18,3.9,8
VOL_10292,EVNT_377,2025-10-22,3.5,9
VOL_10292,EVNT_375,2025-10-22,3.9,8
VOL_10292,EVNT_376,2025-10-22,3.6,9
VOL_10292,EVNT_379,2025-10-25,3.6,10
VOL_10292,EVNT_386,2025-10-29,4.6,9
VOL_10292,EVNT_385,2025-10-29,3.4,9
VOL_10292,EVNT_384,2025-10-29,4.5,7
VOL_10292,EVNT_390,2025-11-05,3.8,9
VOL_10292,EVNT_391,2025-11-05,4.5,8
VOL_10292,EVNT_398,2025-11-08,2.8,9
VOL_10292,EVNT_394,2025-11-08,4.7,9
VOL_10292,EVNT_396,2025-11-08,3.3,8
VOL_10292,EVNT_395,2025-11-08,3.9,10
VOL_10292,EVNT_400,2025-11-12,3.7,8
VOL_10292,EVNT_402,2025-11-12,1.6,10
VOL_10292,EVNT_399,2025-11-12,2.6,7
VOL_10292,EVNT_401,2025-11-12,2.5,9
VOL_10292,EVNT_403,2025-11-12,2.8,10
VOL_10292,EVNT_404,2025-11-15,2.4,7
VOL_10292,EVNT_406,2025-11-15,4.1,9
VOL_10292,EVNT_405,2025-11-15,3.5,9
VOL_10292,EVNT_408,2025-11-15,3.6,10
VOL_10292,EVNT_409,2025-11-19,3.8,7
VOL_10292,EVNT_410,2025-11-19,2.7,9
VOL_10292,EVNT_412,2025-11-22,3.8,8
VOL_10292,EVNT_416,2025-11-22,5.4,9
VOL_10292,EVNT_418,2025-11-26,3.5,10
VOL_10292,EVNT_417,2025-11-26,3.7,8
VOL_10292,EVNT_420,2025-11-26,4.5,10
VOL_10292,EVNT_421,2025-11-26,3.3,9
VOL_10292,EVNT_419,2025-11-26,3.5,8
VOL_10292,EVNT_423,2025-11-29,4.5,8
VOL_10292,EVNT_422,2025-11-29,3.4,8
VOL_10292,EVNT_428,2025-12-03,4.0,10
VOL_10292,EVNT_429,2025-12-03,3.2,8
VOL_10292,EVNT_427,2025-12-03,3.2,9
VOL_10292,EVNT_430,2025-12-06,3.0,8
VOL_10292,EVNT_431,2025-12-06,4.7,9
VOL_10292,EVNT_433,2025-12-06,4.0,9
VOL_10292,EVNT_435,2025-12-10,4.2,10
VOL_10292,EVNT_434,2025-12-10,2.9,9
VOL_10292,EVNT_436,2025-12-10,4.5,8
VOL_10292,EVNT_439,2025-12-13,3.9,8
VOL_10292,EVNT_438,2025-12-13,3.9,8
VOL_10292,EVNT_440,2025-12-13,4.6,9
VOL_10292,EVNT_445,2025-12-17,2.5,8
VOL_10292,EVNT_443,2025-12-17,3.1,9
VOL_10292,EVNT_444,2025-12-17,1.1,10
VOL_10292,EVNT_442,2025-12-17,4.0,7
VOL_10292,EVNT_446,2025-12-20,3.7,9
VOL_10292,EVNT_448,2025-12-20,2.3,10
VOL_10292,EVNT_447,2025-12-20,3.1,7
VOL_10292,EVNT_449,2025-12-24,2.8,8
VOL_10292,EVNT_451,2025-12-24,2.9,9
VOL_10292,EVNT_453,2025-12-27,3.8,9
VOL_10292,EVNT_455,2025-12-31,3.3,9
VOL_10292,EVNT_457,2026-01-03,3.1,7
VOL_10292,EVNT_456,2026-01-03,2.2,8
VOL_10292,EVNT_460,2026-01-07,4.6,8
VOL_10292,EVNT_459,2026-01-07,4.0,8
VOL_10292,EVNT_461,2026-01-07,3.1,8
VOL_10292,EVNT_462,2026-01-10,3.5,8
VOL_10292,EVNT_464,2026-01-14,2.3,9
VOL_10292,EVNT_466,2026-01-14,3.8,9
VOL_10292,EVNT_468,2026-01-17,3.1,9
VOL_10292,EVNT_472,2026-01-21,2.9,8
VOL_10292,EVNT_471,2026-01-21,4.2,10
VOL_10292,EVNT_473,2026-01-21,3.8,10
VOL_10292,EVNT_475,2026-01-24,2.9,8
VOL_10292,EVNT_478,2026-01-28,2.7,9
VOL_10292,EVNT_477,2026-01-28,3.9,8
VOL_10292,EVNT_476,2026-01-28,3.6,8
VOL_10292,EVNT_482,2026-01-31,2.4,9
VOL_10292,EVNT_480,2026-01-31,3.3,9
VOL_10292,EVNT_484,2026-02-04,3.1,8
VOL_10292,EVNT_483,2026-02-04,4.0,10
VOL_10292,EVNT_487,2026-02-07,1.8,9
VOL_10292,EVNT_494,2026-02-14,3.8,10
VOL_10292,EVNT_497,2026-02-18,4.4,10
VOL_10292,EVNT_496,2026-02-18,3.3,9
VOL_10292,EVNT_499,2026-02-18,4.3,8
VOL_10292,EVNT_501,2026-02-21,3.4,8
VOL_10292,EVNT_500,2026-02-21,2.6,8
VOL_10292,EVNT_502,2026-02-21,3.7,9
VOL_10292,EVNT_507,2026-02-25,4.3,9
VOL_10292,EVNT_506,2026-02-25,1.9,8
VOL_10292,EVNT_504,2026-02-25,3.6,9
VOL_10292,EVNT_509,2026-02-28,1.3,9
VOL_10292,EVNT_508,2026-02-28,4.8,9
VOL_10292,EVNT_514,2026-03-04,1.6,8
VOL_10292,EVNT_513,2026-03-04,2.2,8
VOL_10292,EVNT_520,2026-03-11,4.9,7
VOL_10292,EVNT_517,2026-03-11,3.9,7
VOL_10292,EVNT_521,2026-03-11,3.2,9
VOL_10292,EVNT_522,2026-03-14,3.3,10
VOL_10292,EVNT_524,2026-03-14,3.9,8
VOL_10292,EVNT_525,2026-03-14,3.5,10
VOL_10292,EVNT_528,2026-03-18,4.3,8
VOL_10292,EVNT_529,2026-03-18,2.6,9
VOL_10292,EVNT_530,2026-03-18,3.7,7
VOL_10292,EVNT_527,2026-03-18,3.9,7
VOL_10292,EVNT_532,2026-03-25,3.3,9
VOL_10292,EVNT_534,2026-03-28,4.0,7
VOL_10292,EVNT_536,2026-03-28,3.6,8
VOL_10292,EVNT_540,2026-04-01,2.8,7
VOL_10292,EVNT_546,2026-04-08,4.1,10
VOL_10292,EVNT_543,2026-04-08,3.8,10
VOL_10292,EVNT_551,2026-04-15,2.5,9
VOL_10292,EVNT_552,2026-04-15,2.4,10
VOL_10292,EVNT_555,2026-04-18,3.2,10
VOL_10292,EVNT_554,2026-04-18,3.1,10
VOL_10292,EVNT_558,2026-04-22,2.2,9
VOL_10292,EVNT_557,2026-04-22,3.9,8
VOL_10292,EVNT_559,2026-04-22,4.0,8
VOL_10292,EVNT_562,2026-04-25,4.0,8
VOL_10292,EVNT_568,2026-04-29,3.4,9
VOL_10292,EVNT_566,2026-04-29,5.2,8
VOL_10293,EVNT_203,2025-04-23,4.2,8
VOL_10293,EVNT_211,2025-04-26,2.8,7
VOL_10293,EVNT_210,2025-04-26,2.8,8
VOL_10293,EVNT_214,2025-04-30,2.7,8
VOL_10293,EVNT_212,2025-04-30,3.2,8
VOL_10293,EVNT_215,2025-04-30,2.9,10
VOL_10293,EVNT_213,2025-04-30,4.3,9
VOL_10293,EVNT_216,2025-05-03,3.4,8
VOL_10293,EVNT_217,2025-05-03,4.1,9
VOL_10293,EVNT_219,2025-05-07,3.4,9
VOL_10293,EVNT_218,2025-05-07,2.5,9
VOL_10293,EVNT_221,2025-05-07,3.6,7
VOL_10293,EVNT_222,2025-05-10,2.6,8
VOL_10293,EVNT_223,2025-05-10,2.6,10
VOL_10293,EVNT_225,2025-05-14,2.6,9
VOL_10293,EVNT_229,2025-05-17,3.8,8
VOL_10293,EVNT_228,2025-05-17,4.3,9
VOL_10293,EVNT_231,2025-05-17,3.3,10
VOL_10293,EVNT_236,2025-05-24,2.3,8
VOL_10293,EVNT_239,2025-05-28,2.9,9
VOL_10293,EVNT_238,2025-05-28,4.8,8
VOL_10293,EVNT_242,2025-05-31,2.2,9
VOL_10293,EVNT_240,2025-05-31,1.9,7
VOL_10293,EVNT_243,2025-05-31,3.1,8
VOL_10293,EVNT_246,2025-06-04,3.3,9
VOL_10293,EVNT_247,2025-06-07,3.4,7
VOL_10293,EVNT_252,2025-06-11,4.0,10
VOL_10293,EVNT_251,2025-06-11,4.1,9
VOL_10293,EVNT_253,2025-06-14,2.2,8
VOL_10293,EVNT_257,2025-06-14,3.2,8
VOL_10293,EVNT_254,2025-06-14,2.9,9
VOL_10293,EVNT_258,2025-06-18,3.9,7
VOL_10293,EVNT_259,2025-06-18,3.3,7
VOL_10293,EVNT_260,2025-06-18,2.6,8
VOL_10293,EVNT_261,2025-06-18,3.1,8
VOL_10293,EVNT_263,2025-06-21,2.4,10
VOL_10293,EVNT_264,2025-06-21,3.1,7
VOL_10293,EVNT_269,2025-06-25,4.2,8
VOL_10293,EVNT_272,2025-06-28,5.2,9
VOL_10293,EVNT_270,2025-06-28,1.9,10
VOL_10293,EVNT_271,2025-06-28,4.3,8
VOL_10293,EVNT_273,2025-07-02,4.2,7
VOL_10293,EVNT_278,2025-07-05,3.3,10
VOL_10293,EVNT_280,2025-07-09,3.3,9
VOL_10293,EVNT_284,2025-07-12,4.3,8
VOL_10293,EVNT_282,2025-07-12,3.0,9
VOL_10293,EVNT_287,2025-07-16,3.7,9
VOL_10293,EVNT_289,2025-07-16,3.7,8
VOL_10293,EVNT_286,2025-07-16,5.5,8
VOL_10293,EVNT_293,2025-07-19,3.8,10
VOL_10293,EVNT_291,2025-07-19,4.4,9
VOL_10293,EVNT_290,2025-07-19,3.9,8
VOL_10293,EVNT_297,2025-07-23,4.6,9
VOL_10293,EVNT_296,2025-07-23,2.8,9
VOL_10293,EVNT_295,2025-07-23,2.8,9
VOL_10293,EVNT_298,2025-07-26,3.5,10
VOL_10293,EVNT_301,2025-07-26,4.4,9
VOL_10293,EVNT_306,2025-07-30,3.9,9
VOL_10293,EVNT_305,2025-07-30,2.7,9
VOL_10293,EVNT_302,2025-07-30,3.0,9
VOL_10293,EVNT_303,2025-07-30,2.5,9
VOL_10293,EVNT_308,2025-08-02,4.2,9
VOL_10293,EVNT_309,2025-08-02,3.6,9
VOL_10293,EVNT_310,2025-08-06,3.2,9
VOL_10293,EVNT_312,2025-08-06,4.9,9
VOL_10293,EVNT_313,2025-08-06,3.9,8
VOL_10293,EVNT_316,2025-08-09,3.6,10
VOL_10293,EVNT_318,2025-08-13,4.2,10
VOL_10293,EVNT_321,2025-08-13,3.5,8
VOL_10293,EVNT_324,2025-08-16,3.1,10
VOL_10293,EVNT_323,2025-08-16,2.7,9
VOL_10293,EVNT_326,2025-08-16,3.2,10
VOL_10293,EVNT_328,2025-08-20,4.0,8
VOL_10293,EVNT_332,2025-08-23,2.8,9
VOL_10293,EVNT_330,2025-08-23,2.5,10
VOL_10293,EVNT_336,2025-08-27,4.3,8
VOL_10293,EVNT_335,2025-08-27,4.0,9
VOL_10293,EVNT_337,2025-08-30,3.8,9
VOL_10293,EVNT_346,2025-09-13,3.5,10
VOL_10293,EVNT_344,2025-09-13,4.0,9
VOL_10293,EVNT_348,2025-09-17,4.8,9
VOL_10293,EVNT_347,2025-09-17,4.0,10
VOL_10293,EVNT_351,2025-09-20,4.1,10
VOL_10293,EVNT_349,2025-09-20,4.8,8
VOL_10293,EVNT_352,2025-09-24,4.0,9
VOL_10293,EVNT_353,2025-09-24,2.1,9
VOL_10293,EVNT_355,2025-09-27,3.6,10
VOL_10293,EVNT_354,2025-09-27,3.0,9
VOL_10293,EVNT_358,2025-09-27,2.7,8
VOL_10293,EVNT_356,2025-09-27,2.2,9
VOL_10293,EVNT_359,2025-10-01,3.8,9
VOL_10293,EVNT_360,2025-10-01,2.9,9
VOL_10293,EVNT_362,2025-10-04,2.0,9
VOL_10293,EVNT_363,2025-10-04,3.3,8
VOL_10293,EVNT_365,2025-10-11,2.7,9
VOL_10293,EVNT_368,2025-10-11,4.0,10
VOL_10293,EVNT_366,2025-10-11,2.6,9
VOL_10293,EVNT_371,2025-10-15,2.9,9
VOL_10293,EVNT_374,2025-10-18,3.3,7
VOL_10293,EVNT_373,2025-10-18,2.8,10
VOL_10293,EVNT_375,2025-10-22,3.1,9
VOL_10293,EVNT_378,2025-10-22,2.6,8
VOL_10293,EVNT_377,2025-10-22,3.8,10
VOL_10293,EVNT_379,2025-10-25,3.0,9
VOL_10293,EVNT_380,2025-10-25,3.3,7
VOL_10293,EVNT_382,2025-10-25,3.2,7
VOL_10293,EVNT_385,2025-10-29,3.4,9
VOL_10293,EVNT_387,2025-11-01,3.3,9
VOL_10293,EVNT_389,2025-11-01,4.3,9
VOL_10293,EVNT_388,2025-11-01,3.1,9
VOL_10293,EVNT_391,2025-11-05,4.2,8
VOL_10293,EVNT_393,2025-11-05,3.6,8
VOL_10293,EVNT_398,2025-11-08,4.3,9
VOL_10293,EVNT_394,2025-11-08,2.2,9
VOL_10293,EVNT_400,2025-11-12,3.8,9
VOL_10293,EVNT_407,2025-11-15,3.6,8
